Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
2118,Pillars of Eternity,PC,2015.0,Mar,26.0,undefined,Paradox Interactive   ,Obsidian Entertainment  ,,,,,,,,https://www.vgchartz.com/game/220154/pillars-of-eternity/?region=All,Role-Playing,Role-Playing
2119,Silent Hill 2,PS2,2001.0,Sep,24.0,undefined,Konami  ,KCET  ,,,0.62,0.49,,0.16,1.28,https://www.vgchartz.com/game/12685/silent-hill-2/?region=All,Action,Action
2120,Guitar Hero: Aerosmith,Wii,2008.0,Jun,29.0,undefined,Activision  ,Vicarious Visions  ,,,1.03,0.14,,0.1,1.27,https://www.vgchartz.com/game/16428/guitar-hero-aerosmith/?region=All,Misc,Misc
2121,The Sims 2: Nightlife,PC,2005.0,Sep,13.0,undefined,Electronic Arts  ,Maxis  ,7.5,,1.22,0.05,,,1.27,https://www.vgchartz.com/game/6480/the-sims-2-nightlife/?region=All,Simulation,Simulation
2122,Castlevania: Symphony of the Night,PS,1997.0,Oct,2.0,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,9.3,9.0,0.58,0.4,0.21,0.08,1.27,https://www.vgchartz.com/game/327/castlevania-symphony-of-the-night/?region=All,Platform,Platform
2123,LEGO Batman: The Videogame,PS2,2008.0,Sep,23.0,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,7.6,,0.72,0.03,,0.52,1.27,https://www.vgchartz.com/game/19096/lego-batman-the-videogame/?region=All,Action,Action
2124,Road Rash,PS,1995.0,Dec,29.0,undefined,Electronic Arts  ,Advanced Technology Group  ,,,0.71,0.48,,0.08,1.27,https://www.vgchartz.com/game/1911/road-rash/?region=All,Racing,Racing
2125,Atlantis,2600,1982.0,Jan,1.0,undefined,Imagic  ,Imagic  ,,,1.18,0.08,,0.01,1.27,https://www.vgchartz.com/game/20153/atlantis/?region=All,Shooter,Shooter
2126,NBA 2K9,X360,2008.0,Oct,7.0,undefined,2K Sports  ,Visual Concepts  ,8.3,,1.0,0.16,,0.11,1.27,https://www.vgchartz.com/game/24995/nba-2k9/?region=All,Sports,Sports
2127,WWE '12,X360,2011.0,Nov,22.0,undefined,THQ  ,"Yuke's Co., Ltd.  ",7.5,,0.74,0.4,0.0,0.12,1.27,https://www.vgchartz.com/game/51582/wwe-12/?region=All,Fighting,Fighting
2128,Tony Hawk's Underground,XB,2003.0,Oct,28.0,undefined,Activision  ,Neversoft Entertainment  ,,,0.85,0.37,,0.05,1.27,https://www.vgchartz.com/game/6514/tony-hawks-underground/?region=All,Sports,Sports
2129,Hogan's Alley,NES,1985.0,Oct,18.0,undefined,Nintendo  ,Intelligent Systems  ,,,0.68,0.16,0.41,0.02,1.27,https://www.vgchartz.com/game/6297/hogans-alley/?region=All,Shooter,Shooter
2130,Mario Golf: Toadstool Tour,GC,2003.0,Jul,29.0,undefined,Nintendo  ,Camelot Software Planning  ,8.1,,1.09,0.15,0.25,0.04,1.53,https://www.vgchartz.com/game/1251/mario-golf-toadstool-tour/?region=All,Sports,Sports
2131,Pikmin 3,WiiU,2013.0,Aug,4.0,undefined,Nintendo  ,Nintendo EAD  ,8.7,,0.47,0.38,0.29,0.08,1.23,https://www.vgchartz.com/game/25723/pikmin-3/?region=All,Strategy,Strategy
2132,WWE '13,X360,2012.0,Oct,30.0,undefined,THQ  ,Unknown  ,,,0.72,0.44,,0.11,1.27,https://www.vgchartz.com/game/70836/wwe-13/?region=All,Action,Action
2133,Jillian Michaels' Fitness Ultimatum 2009,Wii,2008.0,Oct,21.0,undefined,Majesco  ,3G Studios  ,,,0.96,0.2,,0.11,1.27,https://www.vgchartz.com/game/25896/jillian-michaels-fitness-ultimatum-2009/?region=All,Sports,Sports
2134,Destiny: The Taken King,XOne,2015.0,Sep,15.0,undefined,Activision  ,Bungie  ,,,0.91,0.23,,0.12,1.27,https://www.vgchartz.com/game/85935/destiny-the-taken-king/?region=All,Shooter,Shooter
2135,.hack//Infection Part 1,PS2,2003.0,Feb,11.0,undefined,Bandai  ,CyberConnect2  ,7.7,,0.49,0.38,0.26,0.13,1.27,https://www.vgchartz.com/game/2/hackinfection-part-1/?region=All,Role-Playing,Role-Playing
2136,EA Sports Active 2,Wii,2010.0,Nov,16.0,undefined,Electronic Arts  ,EA Vancouver  ,8.0,,0.76,0.4,,0.11,1.27,https://www.vgchartz.com/game/45637/ea-sports-active-2/?region=All,Sports,Sports
2137,Need for Speed Rivals,PS3,2013.0,Nov,19.0,undefined,Electronic Arts  ,Ghost Games  ,,,0.33,0.69,0.05,0.19,1.27,https://www.vgchartz.com/game/72239/need-for-speed-rivals/?region=All,Racing,Racing
2138,Dark Souls II,PC,2014.0,Apr,24.0,undefined,Namco Bandai Games  ,From Software  ,,,0.09,0.08,,0.02,0.19,https://www.vgchartz.com/game/73249/dark-souls-ii/?region=All,Role-Playing,Role-Playing
2139,Jet Li: Rise to Honor,PS2,2004.0,Feb,17.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.62,0.48,,0.16,1.27,https://www.vgchartz.com/game/1074/jet-li-rise-to-honor/?region=All,Action,Action
2140,Battle Arena Toshinden,PS,1995.0,Sep,9.0,undefined,Sony Computer Entertainment  ,Tamsoft  ,,,0.39,0.26,0.53,0.08,1.27,https://www.vgchartz.com/game/2885/battle-arena-toshinden/?region=All,Fighting,Fighting
2141,Rockstar Games presents Table Tennis,Wii,2007.0,Oct,15.0,undefined,Rockstar Games  ,Rockstar San Diego  ,6.8,,0.39,0.73,,0.15,1.26,https://www.vgchartz.com/game/12294/rockstar-games-presents-table-tennis/?region=All,Sports,Sports
2142,Devil Dice,PS,1998.0,Jun,30.0,undefined,THQ  ,Shift  ,,,0.05,0.03,1.1,0.08,1.26,https://www.vgchartz.com/game/4759/devil-dice/?region=All,Puzzle,Puzzle
2143,LEGO Harry Potter: Years 5-7,Wii,2011.0,Nov,11.0,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,,,0.7,0.44,,0.12,1.26,https://www.vgchartz.com/game/51292/lego-harry-potter-years-5-7/?region=All,Action,Action
2144,Brian Lara Cricket,PS,1998.0,Dec,1.0,undefined,Codemasters  ,Codemasters  ,,,0.02,1.13,0.01,0.1,1.26,https://www.vgchartz.com/game/6200/brian-lara-cricket/?region=All,Sports,Sports
2145,Championship Manager 03/04,PC,2003.0,Mar,20.0,undefined,Eidos Interactive  ,Sports Interactive  ,,,,1.15,,0.11,1.26,https://www.vgchartz.com/game/6203/championship-manager-0304/?region=All,Sports,Sports
2146,Dark Souls,X360,2011.0,Oct,4.0,undefined,Namco Bandai  ,From Software  ,9.1,,0.64,0.27,,0.09,0.99,https://www.vgchartz.com/game/47352/dark-souls/?region=All,Role-Playing,Role-Playing
2147,Pokémon Mystery Dungeon: Rescue Team DX,NS,2020.0,Mar,6.0,undefined,Nintendo  ,Spike Chunsoft  ,,,,,,,,https://www.vgchartz.com/game/225926/pokemon-mystery-dungeon-rescue-team-dx/?region=All,undefined,Role-Playing
2148,Tomb Raider: Underworld,PS3,2008.0,Nov,18.0,undefined,Eidos Interactive  ,Crystal Dynamics  ,7.8,,0.45,0.55,0.05,0.21,1.26,https://www.vgchartz.com/game/21884/tomb-raider-underworld/?region=All,Action,Action
2149,Wheel of Fortune,PS,1998.0,Dec,15.0,undefined,Hasbro Interactive  ,Artech Studios  ,,,0.99,0.22,,0.04,1.26,https://www.vgchartz.com/game/5982/wheel-of-fortune/?region=All,Misc,Misc
2150,Football Manager 2011,PC,2010.0,Nov,9.0,undefined,Sega  ,Sports Interactive  ,8.9,,,1.01,,0.24,1.26,https://www.vgchartz.com/game/43886/football-manager-2011/?region=All,Sports,Sports
2151,SOCOM: U.S. Navy SEALs Confrontation,PS3,2008.0,Oct,14.0,undefined,Sony Computer Entertainment  ,Slant Six Games  ,6.3,,0.94,0.17,0.02,0.14,1.26,https://www.vgchartz.com/game/26690/socom-us-navy-seals-confrontation/?region=All,Shooter,Shooter
2152,Far Cry 4,PS3,2014.0,Nov,18.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.35,0.63,0.09,0.19,1.26,https://www.vgchartz.com/game/82097/far-cry-4/?region=All,Shooter,Shooter
2153,Kung Fu Panda,DS,2008.0,Jun,3.0,undefined,Activision  ,Vicarious Visions  ,,,0.56,0.56,,0.14,1.26,https://www.vgchartz.com/game/17049/kung-fu-panda/?region=All,Action,Action
2154,Assassin's Creed: Bloodlines,PSP,2009.0,Nov,17.0,undefined,Ubisoft  ,Griptonite Studio  ,6.3,,0.43,0.5,0.05,0.28,1.26,https://www.vgchartz.com/game/35187/assassins-creed-bloodlines/?region=All,Action,Action
2155,NBA Live 2001,PS,2000.0,Oct,16.0,undefined,EA Sports  ,EA Canada  ,,,0.7,0.47,,0.08,1.25,https://www.vgchartz.com/game/1530/nba-live-2001/?region=All,Sports,Sports
2156,Star Wars: The Force Unleashed,PS2,2008.0,Sep,16.0,undefined,LucasArts  ,Krome Studios  ,,,0.49,0.0,0.01,0.75,1.25,https://www.vgchartz.com/game/13962/star-wars-the-force-unleashed/?region=All,Action,Action
2157,Combat,2600,2077.0,Jan,1.0,undefined,Atari  ,Atari  ,,,1.17,0.07,,0.01,1.25,https://www.vgchartz.com/game/19696/combat/?region=All,Action,Action
2158,Dead or Alive 4,X360,2005.0,Dec,29.0,undefined,Tecmo  ,Team Ninja  ,8.6,,0.3,0.03,0.1,0.03,0.47,https://www.vgchartz.com/game/479/dead-or-alive-4/?region=All,Fighting,Fighting
2159,Dragon Ball: Daimaou Fukkatsu,NES,1988.0,Aug,12.0,undefined,Bandai  ,TOSE  ,,,,,1.25,0.0,1.25,https://www.vgchartz.com/game/6242/dragon-ball-daimaou-fukkatsu/?region=All,Role-Playing,Role-Playing
2160,Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,1987.0,Dec,22.0,undefined,Bandai  ,Bandai  ,,,,,1.25,0.0,1.25,https://www.vgchartz.com/game/6276/gegege-no-kitarou-2-youkai-gundan-no-chousen/?region=All,Role-Playing,Role-Playing
2161,PokéPark Wii: Pikachu's Adventure,Wii,2010.0,Nov,2.0,undefined,Nintendo  ,Creatures Inc.  ,,,0.53,0.17,0.42,0.06,1.18,https://www.vgchartz.com/game/39756/pokepark-wii-pikachus-adventure/?region=All,Adventure,Adventure
2162,Resident Evil Zero,GC,2002.0,Nov,12.0,undefined,Capcom  ,Capcom Production Studio 3 / Flagship  ,8.2,,0.54,0.27,0.45,0.04,1.29,https://www.vgchartz.com/game/4158/resident-evil-zero/?region=All,Action,Action
2163,Reel Fishing,PS,1998.0,Mar,31.0,undefined,Natsume  ,Pack-In Video  ,,,0.99,0.13,0.1,0.04,1.25,https://www.vgchartz.com/game/1873/reel-fishing/?region=All,Sports,Sports
2164,Need for Speed: Most Wanted,X360,2005.0,Nov,16.0,undefined,Electronic Arts  ,Electronic Arts  ,8.4,,1.0,0.13,0.02,0.1,1.25,https://www.vgchartz.com/game/3910/need-for-speed-most-wanted/?region=All,Racing,Racing
2165,Tom Clancy's Rainbow Six: Vegas,PS3,2007.0,Jun,26.0,undefined,Ubisoft  ,Ubisoft  ,,,0.47,0.53,0.03,0.22,1.25,https://www.vgchartz.com/game/6843/tom-clancys-rainbow-six-vegas/?region=All,Shooter,Shooter
2166,Black,PS2,2006.0,Feb,28.0,undefined,Electronic Arts  ,Criterion Games  ,7.7,,1.01,0.04,0.03,0.16,1.25,https://www.vgchartz.com/game/2912/black/?region=All,Shooter,Shooter
2167,RollerCoaster Tycoon 2,PC,2002.0,Oct,15.0,undefined,Atari  ,Chris Sawyer  ,7.3,,1.19,0.06,,,1.25,https://www.vgchartz.com/game/7414/rollercoaster-tycoon-2/?region=All,Strategy,Strategy
2168,FIFA Street (2012),PS3,2012.0,Mar,13.0,undefined,EA Sports  ,EA Canada  ,,,0.13,0.91,,0.21,1.25,https://www.vgchartz.com/game/70518/fifa-street-2012/?region=All,undefined,Sports
2169,Ratatouille,DS,2007.0,Jun,26.0,undefined,THQ  ,Helixe  ,7.0,,0.49,0.62,,0.14,1.25,https://www.vgchartz.com/game/6826/ratatouille/?region=All,Action,Action
2170,Winter Sports: The Ultimate Challenge,Wii,2007.0,Dec,11.0,undefined,Conspiracy Entertainment  ,49Games  ,,,0.45,0.68,,0.12,1.25,https://www.vgchartz.com/game/16525/winter-sports-the-ultimate-challenge/?region=All,Sports,Sports
2171,Lara Croft Tomb Raider: The Angel of Darkness,PS2,2003.0,Jun,20.0,undefined,Eidos Interactive  ,Core Design Ltd.  ,,,0.61,0.48,,0.16,1.25,https://www.vgchartz.com/game/2475/lara-croft-tomb-raider-the-angel-of-darkness/?region=All,Action,Action
2172,Cars 2,DS,2011.0,Jun,21.0,undefined,Disney Interactive Studios  ,Avalanche Software  ,6.5,,0.68,0.41,0.04,0.12,1.25,https://www.vgchartz.com/game/50215/cars-2/?region=All,Racing,Racing
2173,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,2004.0,Jun,16.0,undefined,Ubisoft  ,Ubisoft Shanghai  ,,,0.52,0.56,,0.17,1.25,https://www.vgchartz.com/game/5905/tom-clancys-splinter-cell-pandora-tomorrow/?region=All,Action,Action
2174,Road Rash 3D,PS,1998.0,May,31.0,undefined,Electronic Arts  ,Electronic Arts  ,,,1.05,0.16,,0.04,1.25,https://www.vgchartz.com/game/1912/road-rash-3d/?region=All,Racing,Racing
2175,Ratchet: Deadlocked,PS2,2005.0,Oct,25.0,undefined,Sony Computer Entertainment  ,Insomniac Games  ,,,0.85,0.03,0.22,0.14,1.24,https://www.vgchartz.com/game/1848/ratchet-deadlocked/?region=All,Shooter,Shooter
2176,Baldur's Gate: Dark Alliance,PS2,2001.0,Dec,2.0,undefined,VU Games  ,Snowblind Studios  ,,,0.61,0.48,,0.16,1.24,https://www.vgchartz.com/game/4851/baldurs-gate-dark-alliance/?region=All,Role-Playing,Role-Playing
2177,Oddworld: Abe's Oddysee,PS,1997.0,Aug,31.0,undefined,GT Interactive  ,Oddworld Inhabitants  ,8.3,,0.75,0.44,,0.06,1.24,https://www.vgchartz.com/game/6381/oddworld-abes-oddysee/?region=All,Platform,Platform
2178,LEGO The Lord of the Rings,X360,2012.0,Nov,13.0,undefined,Warner Bros. Interactive Entertainment  ,Unknown  ,,,0.64,0.5,,0.1,1.24,https://www.vgchartz.com/game/71121/lego-the-lord-of-the-rings/?region=All,Action,Action
2179,Ridge Racer V,PS2,2000.0,Oct,25.0,undefined,Namco  ,Namco  ,,,0.24,0.19,0.75,0.06,1.24,https://www.vgchartz.com/game/4171/ridge-racer-v/?region=All,Action,Action
2180,Battlefield: Hardline,XOne,2015.0,Mar,17.0,undefined,Electronic Arts  ,EA DICE  ,,,0.73,0.39,0.01,0.11,1.24,https://www.vgchartz.com/game/82887/battlefield-hardline/?region=All,Shooter,Shooter
2181,WWE SmackDown vs. Raw 2009,PS2,2008.0,Nov,9.0,undefined,THQ  ,Yuke's Media Creations  ,,,0.69,0.0,,0.55,1.24,https://www.vgchartz.com/game/23190/wwe-smackdown-vs-raw-2009/?region=All,Fighting,Fighting
2182,Dark Souls III,XOne,2016.0,Apr,12.0,undefined,Namco Bandai Games  ,From Software  ,,,0.56,0.15,,0.08,0.79,https://www.vgchartz.com/game/85668/dark-souls-iii/?region=All,Role-Playing,Role-Playing
2183,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013.0,Mar,5.0,undefined,Namco Bandai Games  ,CyberConnect2  ,,,0.32,0.36,0.15,0.13,0.97,https://www.vgchartz.com/game/71320/naruto-shippuden-ultimate-ninja-storm-3/?region=All,Fighting,Fighting
2184,Tetris 2,GB,1993.0,Jan,1.0,undefined,Nintendo  ,Nintendo  ,,,0.56,0.22,0.43,0.03,1.24,https://www.vgchartz.com/game/6465/tetris-2/?region=All,Puzzle,Puzzle
2185,[Prototype],PS3,2009.0,Jun,9.0,undefined,Activision  ,Radical Entertainment  ,8.1,,0.65,0.41,,0.18,1.24,https://www.vgchartz.com/game/13821/prototype/?region=All,Action,Action
2186,Star Wars Episode III: Revenge of the Sith,XB,2005.0,May,4.0,undefined,LucasArts  ,The Collective  ,,,0.82,0.38,,0.04,1.24,https://www.vgchartz.com/game/2191/star-wars-episode-iii-revenge-of-the-sith/?region=All,Action,Action
2187,Transformers: Autobots / Decepticons,DS,2007.0,Jun,19.0,undefined,Activision  ,Vicarious Visions  ,,,1.12,0.03,,0.09,1.24,https://www.vgchartz.com/game/7156/transformers-autobots-decepticons/?region=All,Action,Action
2188,Need for Speed Carbon,PS3,2006.0,Nov,17.0,undefined,Electronic Arts  ,EA Black Box  ,7.8,,0.49,0.51,0.03,0.2,1.24,https://www.vgchartz.com/game/3906/need-for-speed-carbon/?region=All,Racing,Racing
2189,LEGO Batman 2: DC Super Heroes,PS3,2012.0,Jun,26.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.5,0.54,,0.19,1.23,https://www.vgchartz.com/game/70697/lego-batman-2-dc-super-heroes/?region=All,Action,Action
2190,Frogger: The Great Quest,PS2,2001.0,Nov,18.0,undefined,Konami  ,Konami  ,3.0,,0.6,0.47,,0.16,1.23,https://www.vgchartz.com/game/812/frogger-the-great-quest/?region=All,Platform,Platform
2191,Crash Bandicoot: The Wrath of Cortex,XB,2002.0,Apr,15.0,undefined,Universal Interactive  ,Traveller's Tales  ,,,0.59,0.57,,0.07,1.23,https://www.vgchartz.com/game/409/crash-bandicoot-the-wrath-of-cortex/?region=All,Platform,Platform
2192,Driv3r,PS2,2004.0,Jun,21.0,undefined,Atari  ,Reflections Interactive  ,,,0.6,0.47,,0.16,1.23,https://www.vgchartz.com/game/5035/driv3r/?region=All,Racing,Racing
2193,Guitar Hero: Aerosmith,X360,2008.0,Jun,29.0,undefined,Activision  ,Neversoft  ,,,1.0,0.13,,0.1,1.23,https://www.vgchartz.com/game/16430/guitar-hero-aerosmith/?region=All,Misc,Misc
2194,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PS,2003.0,Apr,15.0,undefined,Sony Computer Entertainment  ,Various  ,,,0.69,0.47,,0.08,1.23,https://www.vgchartz.com/game/43455/disneys-tarzan-disneys-aladdin-in-nasiras-revenge-disneys-the-emperors-new-groove-action-game/?region=All,Misc,Misc
2195,2010 FIFA World Cup South Africa,PS3,2010.0,Apr,27.0,undefined,EA Sports  ,EA Canada  ,8.2,,0.3,0.64,0.07,0.22,1.23,https://www.vgchartz.com/game/42916/2010-fifa-world-cup-south-africa/?region=All,Sports,Sports
2196,Aliens vs Predator,PC,2010.0,Feb,16.0,undefined,Sega  ,Rebellion Developments  ,6.2,,,0.17,,0.02,0.19,https://www.vgchartz.com/game/35320/aliens-vs-predator/?region=All,Shooter,Shooter
2197,Spongebob Squarepants: Battle for Bikini Bottom,GBA,2003.0,Oct,31.0,undefined,THQ  ,Vicarious Visions  ,,,0.88,0.33,,0.02,1.23,https://www.vgchartz.com/game/25279/spongebob-squarepants-battle-for-bikini-bottom/?region=All,undefined,Platform
2198,Vigilante 8,PS,1998.0,May,31.0,undefined,Activision  ,"Luxoflux, Inc.  ",,,0.68,0.47,,0.08,1.23,https://www.vgchartz.com/game/5971/vigilante-8/?region=All,Racing,Racing
2199,Castlevania,NES,1987.0,May,1.0,undefined,Konami  ,Konami  ,,,0.54,0.06,0.62,0.01,1.23,https://www.vgchartz.com/game/12497/castlevania/?region=All,Platform,Platform
2200,Kirby Tilt 'n' Tumble,GB,2001.0,Apr,11.0,undefined,Nintendo  ,HAL Laboratory  ,,,0.29,0.17,0.75,0.02,1.23,https://www.vgchartz.com/game/3616/kirby-tilt-n-tumble/?region=All,Puzzle,Puzzle
2201,Donkey Kong Country 2,GBA,2004.0,Nov,15.0,undefined,Nintendo  ,Rare Ltd.  ,7.6,,0.79,0.27,0.12,0.04,1.23,https://www.vgchartz.com/game/6228/donkey-kong-country-2/?region=All,Platform,Platform
2202,Ben 10: Protector of Earth,Wii,2007.0,Oct,30.0,undefined,D3 Publisher  ,High Voltage Software  ,,,0.54,0.55,,0.13,1.23,https://www.vgchartz.com/game/12584/ben-10-protector-of-earth/?region=All,Action,Action
2203,Star Wars Battlefront II,PSP,2005.0,Nov,1.0,undefined,LucasArts  ,Savage Entertainment  ,6.9,,1.05,0.06,0.01,0.1,1.22,https://www.vgchartz.com/game/2189/star-wars-battlefront-ii/?region=All,undefined,Shooter
2204,Intelligent Qube,PS,1997.0,Sep,30.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment  ,7.4,,0.13,0.07,1.0,0.02,1.22,https://www.vgchartz.com/game/3511/intelligent-qube/?region=All,Puzzle,Puzzle
2205,Game & Watch Gallery 2,GB,1998.0,Jun,15.0,undefined,Nintendo  ,Nintendo  ,,,0.76,0.3,0.12,0.04,1.22,https://www.vgchartz.com/game/6274/game-amp-watch-gallery-2/?region=All,Misc,Misc
2206,Game & Watch Gallery 3,GB,1999.0,Apr,16.0,undefined,Nintendo  ,Nintendo  ,,,0.79,0.31,0.08,0.04,1.22,https://www.vgchartz.com/game/6275/game-amp-watch-gallery-3/?region=All,Misc,Misc
2207,Kirby: Mass Attack,DS,2011.0,Sep,19.0,undefined,Nintendo  ,HAL Laboratory  ,8.4,,0.48,0.06,0.41,0.05,1.0,https://www.vgchartz.com/game/50862/kirby-mass-attack/?region=All,Platform,Platform
2208,Pac-Man,NES,1993.0,Nov,1.0,undefined,Namco  ,Namco  ,,,0.27,0.08,0.85,0.02,1.22,https://www.vgchartz.com/game/14381/pac-man/?region=All,Puzzle,Puzzle
2209,WWE 2K17,PS4,2016.0,Oct,11.0,undefined,2K Games  ,Yuke's  ,,,0.32,0.7,,0.19,1.22,https://www.vgchartz.com/game/115626/wwe-2k17/?region=All,undefined,Sports
2210,Parfait: Chocolat Second Style,PS2,2006.0,Jun,29.0,undefined,Alchemist  ,Alchemist  ,,,0.59,0.46,0.01,0.15,1.22,https://www.vgchartz.com/game/3995/parfait-chocolat-second-style/?region=All,Adventure,Adventure
2211,NBA Live 99,PS,1998.0,Oct,31.0,undefined,EA Sports  ,NuFX  ,8.3,,1.13,0.05,,0.03,1.22,https://www.vgchartz.com/game/6370/nba-live-99/?region=All,Sports,Sports
2212,SimCity 2000,PS,1996.0,Jul,9.0,undefined,Maxis  ,Maxis  ,,,0.68,0.46,,0.08,1.22,https://www.vgchartz.com/game/2060/simcity-2000/?region=All,Simulation,Simulation
2213,Slime Rancher,PC,2017.0,Aug,1.0,undefined,Monomi Park  ,Monomi Park  ,,,,,,,,https://www.vgchartz.com/game/222533/slime-rancher/?region=All,undefined,Simulation
2214,Max Payne,XB,2001.0,Dec,12.0,undefined,Rockstar Games  ,neo Software  ,8.6,,0.98,0.19,,0.05,1.22,https://www.vgchartz.com/game/1279/max-payne/?region=All,Shooter,Shooter
2215,WCW Mayhem,PS,1999.0,Sep,22.0,undefined,Electronic Arts  ,Kodiak Interactive  ,,,0.68,0.46,,0.08,1.22,https://www.vgchartz.com/game/5978/wcw-mayhem/?region=All,Fighting,Fighting
2216,NBA 2K2,PS2,2002.0,Jan,12.0,undefined,Sega  ,Visual Concepts  ,,,0.59,0.46,0.01,0.15,1.22,https://www.vgchartz.com/game/3899/nba-2k2/?region=All,Sports,Sports
2217,NASCAR Thunder 2003,PS2,2002.0,Sep,29.0,undefined,EA Sports  ,EA Tiburon  ,,,0.6,0.46,,0.16,1.22,https://www.vgchartz.com/game/5424/nascar-thunder-2003/?region=All,Racing,Racing
2218,Cars,PS2,2006.0,Jun,6.0,undefined,THQ  ,Rainbow Studios  ,,,1.01,0.04,,0.16,1.21,https://www.vgchartz.com/game/4944/cars/?region=All,Racing,Racing
2219,Fuzion Frenzy,XB,2001.0,Nov,14.0,undefined,Microsoft  ,Blitz Games  ,,,0.93,0.24,,0.04,1.21,https://www.vgchartz.com/game/829/fuzion-frenzy/?region=All,Misc,Misc
2220,Call of Duty: Finest Hour,XB,2004.0,Nov,16.0,undefined,Activision  ,Spark Unlimited  ,,,0.78,0.4,,0.04,1.21,https://www.vgchartz.com/game/301/call-of-duty-finest-hour/?region=All,Shooter,Shooter
2221,Guitar Hero Live,PS4,2015.0,Oct,20.0,undefined,Activision  ,FreeStyleGames  ,,,0.52,0.49,,0.2,1.21,https://www.vgchartz.com/game/85382/guitar-hero-live/?region=All,Misc,Misc
2222,Medal of Honor: Airborne,PS3,2007.0,Nov,19.0,undefined,Electronic Arts  ,EA Los Angeles  ,,,0.25,0.7,0.03,0.24,1.21,https://www.vgchartz.com/game/13441/medal-of-honor-airborne/?region=All,Shooter,Shooter
2223,Bayonetta,PS3,2010.0,Jan,5.0,undefined,Sega  ,PlatinumGames  ,8.6,7.2,0.44,0.4,0.21,0.16,1.21,https://www.vgchartz.com/game/25465/bayonetta/?region=All,Action,Action
2224,Just Dance 4,X360,2012.0,Oct,9.0,undefined,Ubisoft  ,Ubisoft  ,,,0.9,0.19,,0.12,1.21,https://www.vgchartz.com/game/70916/just-dance-4/?region=All,Misc,Misc
2225,Sly Cooper and the Thievius Raccoonus,PS2,2002.0,Sep,23.0,undefined,Sony Computer Entertainment  ,Sucker Punch  ,,,1.03,0.14,,0.04,1.21,https://www.vgchartz.com/game/6421/sly-cooper-and-the-thievius-raccoonus/?region=All,Platform,Platform
2226,Star Wars Episode 1: Jedi Power Battles,PS,2000.0,Mar,31.0,undefined,LucasArts  ,LucasArts  ,,,0.66,0.48,0.01,0.06,1.21,https://www.vgchartz.com/game/6444/star-wars-episode-1-jedi-power-battles/?region=All,Action,Action
2227,Super Monkey Ball: Banana Blitz,Wii,2006.0,Nov,14.0,undefined,Sega  ,Sega  ,7.3,,1.05,0.91,0.04,0.24,2.24,https://www.vgchartz.com/game/2286/super-monkey-ball-banana-blitz/?region=All,Misc,Misc
