Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
5119,Dynasty Warriors Gundam,PS3,2007.0,Aug,28.0,undefined,Namco Bandai  ,Omega Force  ,6.4,,0.14,0.01,0.31,0.02,0.47,https://www.vgchartz.com/game/7223/dynasty-warriors-gundam/?region=All,Action,Action
5120,X-Men: Next Dimension,PS2,2002.0,Oct,15.0,undefined,Activision  ,Paradox Development  ,,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/6023/x-men-next-dimension/?region=All,Fighting,Fighting
5121,The Godfather (JP sales),PS2,2006.0,Mar,21.0,undefined,Electronic Arts  ,Headgate  ,,,0.39,0.02,,0.06,0.47,https://www.vgchartz.com/game/4544/the-godfather-jp-sales/?region=All,Action,Action
5122,Cars: Race-O-Rama,DS,2009.0,Oct,13.0,undefined,THQ  ,Rainbow Studios  ,,,0.35,0.09,,0.04,0.47,https://www.vgchartz.com/game/35483/cars-race-o-rama/?region=All,Racing,Racing
5123,Dark Sector,PS3,2008.0,Mar,25.0,undefined,D3 Publisher  ,Digital Extremes  ,7.2,,0.23,0.16,0.01,0.07,0.47,https://www.vgchartz.com/game/13647/dark-sector/?region=All,Shooter,Shooter
5124,James Bond 007: Blood Stone,X360,2010.0,Nov,2.0,undefined,Activision  ,Bizarre Creations  ,6.2,,0.2,0.23,0.0,0.05,0.47,https://www.vgchartz.com/game/46175/james-bond-007-blood-stone/?region=All,Shooter,Shooter
5125,Super Puyo Puyo 2,SNES,1995.0,Dec,8.0,undefined,Compile  ,Complie  ,,,,,0.47,0.0,0.47,https://www.vgchartz.com/game/4453/super-puyo-puyo-2/?region=All,Puzzle,Puzzle
5126,Gauntlet Legends,PS,2000.0,Feb,29.0,undefined,Midway Games  ,Atari Games  ,,,0.26,0.18,,0.03,0.47,https://www.vgchartz.com/game/5149/gauntlet-legends/?region=All,Action,Action
5127,Jurassic World Evolution,PS4,2018.0,Jul,3.0,undefined,Frontier Developments  ,Frontier Developments  ,,,0.14,0.25,,0.08,0.47,https://www.vgchartz.com/game/221891/jurassic-world-evolution/?region=All,undefined,Simulation
5128,Ford Racing Off Road,Wii,2008.0,Sep,1.0,undefined,Empire Interactive  ,Razorworks Studios  ,,,0.06,0.4,,0.01,0.47,https://www.vgchartz.com/game/29173/ford-racing-off-road/?region=All,Racing,Racing
5129,WipEout,PS,1995.0,Nov,21.0,undefined,Psygnosis  ,Psygnosis  ,8.0,,0.26,0.18,,0.03,0.47,https://www.vgchartz.com/game/2680/wipeout/?region=All,Action,Action
5130,NBA Live 07,X360,2006.0,Sep,25.0,undefined,EA Sports  ,EA Canada  ,6.0,,0.43,0.0,,0.04,0.47,https://www.vgchartz.com/game/5448/nba-live-07/?region=All,Sports,Sports
5131,F.E.A.R. 2: Project Origin,PS3,2009.0,Feb,10.0,undefined,Warner Bros. Interactive  ,Monolith Productions  ,8.2,,0.19,0.2,0.01,0.08,0.47,https://www.vgchartz.com/game/26639/fear-2-project-origin/?region=All,Shooter,Shooter
5132,ICO,PS2,2001.0,Sep,24.0,undefined,Sony Computer Entertainment  ,Team ICO  ,8.8,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/7198/ico/?region=All,Action,Action
5133,Silent Hill: Downpour,PS3,2012.0,Mar,13.0,undefined,Konami  ,Konami  ,,,0.21,0.16,0.04,0.06,0.47,https://www.vgchartz.com/game/49644/silent-hill-downpour/?region=All,Action,Action
5134,Unreal Tournament III,X360,2008.0,Jul,7.0,undefined,Midway Games  ,Epic Games  ,7.8,,0.25,0.17,0.01,0.05,0.47,https://www.vgchartz.com/game/14180/unreal-tournament-iii/?region=All,Shooter,Shooter
5135,Microsoft Flight Simulator X,PC,2006.0,Oct,17.0,undefined,Microsoft Game Studios  ,ACES Studio/Microsoft Game Studios  ,,,0.02,0.41,,0.04,0.47,https://www.vgchartz.com/game/14689/microsoft-flight-simulator-x/?region=All,Simulation,Simulation
5136,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011.0,Sep,15.0,undefined,Square Enix  ,Square Enix  ,,,,,0.47,,0.47,https://www.vgchartz.com/game/51208/dragon-quest-25-shuunen-kinin-famicom-amp-super-famicom-dragon-quest-i-ii-iii/?region=All,Role-Playing,Role-Playing
5137,The Sims 2: Pets,Wii,2007.0,Jun,12.0,undefined,Electronic Arts  ,Maxis  ,,,0.41,0.03,,0.04,0.47,https://www.vgchartz.com/game/6622/the-sims-2-pets/?region=All,Simulation,Simulation
5138,2010 FIFA World Cup South Africa,PSP,2010.0,Apr,27.0,undefined,EA Sports  ,EA Canada  ,6.8,,0.09,0.23,0.03,0.12,0.47,https://www.vgchartz.com/game/42918/2010-fifa-world-cup-south-africa/?region=All,Sports,Sports
5139,Victorious Boxers: Ippo's Road to Glory,PS2,2001.0,Nov,5.0,undefined,Empire Interactive  ,New  ,,,0.05,0.04,0.38,0.01,0.47,https://www.vgchartz.com/game/2596/victorious-boxers-ippos-road-to-glory/?region=All,Fighting,Fighting
5140,MySims Racing,Wii,2009.0,Jun,8.0,undefined,Electronic Arts  ,Artificial Mind and Movement  ,,,0.19,0.23,,0.05,0.47,https://www.vgchartz.com/game/32769/mysims-racing/?region=All,Racing,Racing
5141,Densetsu no Stafi,GBA,2002.0,Sep,6.0,undefined,Nintendo  ,TOSE  ,,,,,0.46,0.01,0.47,https://www.vgchartz.com/game/3648/densetsu-no-stafi/?region=All,Platform,Platform
5142,Valkyrie Profile 2: Silmeria,PS2,2006.0,Sep,26.0,undefined,Square Enix  ,tri-Ace  ,8.4,,0.04,0.03,0.39,0.01,0.47,https://www.vgchartz.com/game/2588/valkyrie-profile-2-silmeria/?region=All,Role-Playing,Role-Playing
5143,Hot Wheels Velocity X,PS2,2002.0,Nov,11.0,undefined,THQ  ,Beyond Games  ,,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/5200/hot-wheels-velocity-x/?region=All,Racing,Racing
5144,Dragon Age Origins: Awakening,X360,2010.0,Mar,16.0,undefined,Electronic Arts  ,BioWare Corp.  ,8.3,,0.33,0.1,,0.04,0.47,https://www.vgchartz.com/game/42456/dragon-age-origins-awakening/?region=All,Role-Playing,Role-Playing
5145,Inazuma Eleven 3: Sekai e no Chousen!! The Ogre,DS,2010.0,Dec,16.0,undefined,Level 5  ,Level 5  ,,,,,0.47,,0.47,https://www.vgchartz.com/game/47879/inazuma-eleven-3-sekai-e-no-chousen-the-ogre/?region=All,undefined,Sports
5146,Shadowrun (2007),X360,2007.0,May,29.0,undefined,Microsoft Game Studios  ,FASA Studio  ,6.3,,0.41,0.02,,0.04,0.47,https://www.vgchartz.com/game/6117/shadowrun-2007/?region=All,undefined,Shooter
5147,Jake Power: Fireman,DS,2009.0,Feb,10.0,undefined,Ubisoft  ,Magic Pockets  ,,,0.08,0.34,,0.05,0.47,https://www.vgchartz.com/game/30962/jake-power-fireman/?region=All,Adventure,Adventure
5148,L.A. Rush,PS2,2005.0,Oct,11.0,undefined,Midway Games  ,The Pitbull Syndicate Limited  ,,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/5254/la-rush/?region=All,Racing,Racing
5149,Dead Space Extraction,Wii,2009.0,Sep,28.0,undefined,Electronic Arts  ,Visceral Games  ,8.2,,0.32,0.1,0.01,0.04,0.47,https://www.vgchartz.com/game/31932/dead-space-extraction/?region=All,Shooter,Shooter
5150,Automobili Lamborghini,N64,1997.0,Nov,30.0,undefined,Titus  ,Titus Software  ,,,0.28,0.17,,0.01,0.47,https://www.vgchartz.com/game/140/automobili-lamborghini/?region=All,Racing,Racing
5151,Bomberman Hero,N64,1998.0,Sep,1.0,undefined,Nintendo  ,AI  ,,,0.27,0.06,0.08,0.05,0.47,https://www.vgchartz.com/game/238/bomberman-hero/?region=All,Platform,Platform
5152,Doom 64,N64,1997.0,Mar,31.0,undefined,Midway Games  ,Midway Studios San Diego  ,7.4,,0.38,0.08,,0.01,0.47,https://www.vgchartz.com/game/559/doom-64/?region=All,Shooter,Shooter
5153,Momotarou Dentetsu V,PS,1999.0,Dec,16.0,undefined,Hudson Entertainment  ,Hudson  ,,,,,0.44,0.03,0.47,https://www.vgchartz.com/game/3822/momotarou-dentetsu-v/?region=All,Misc,Misc
5154,Quest 64,N64,1998.0,Jun,11.0,undefined,THQ  ,Imagineer  ,5.4,,0.38,0.08,,0.01,0.47,https://www.vgchartz.com/game/1823/quest-64/?region=All,Role-Playing,Role-Playing
5155,Crash: Mind Over Mutant,X360,2008.0,Oct,21.0,undefined,Activision  ,Radical Entertainment  ,,,0.22,0.2,,0.05,0.47,https://www.vgchartz.com/game/27770/crash-mind-over-mutant/?region=All,Platform,Platform
5156,Commando,2600,1988.0,Jan,1.0,undefined,Activision  ,Data East  ,,,0.44,0.02,,0.0,0.47,https://www.vgchartz.com/game/20209/commando/?region=All,Action,Action
5157,Viva Pinata: Trouble in Paradise,X360,2008.0,Sep,2.0,undefined,Microsoft Game Studios  ,Rare Ltd.  ,8.5,,0.16,0.25,0.01,0.05,0.47,https://www.vgchartz.com/game/21978/viva-pinata-trouble-in-paradise/?region=All,Simulation,Simulation
5158,NBA Ballers: Phenom,PS2,2006.0,Apr,5.0,undefined,Midway Games  ,Midway  ,,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/5441/nba-ballers-phenom/?region=All,Sports,Sports
5159,Need for Speed Carbon,XB,2006.0,Oct,31.0,undefined,Electronic Arts  ,EA Black Box  ,7.9,,0.35,0.1,,0.02,0.47,https://www.vgchartz.com/game/1571/need-for-speed-carbon/?region=All,Racing,Racing
5160,Payday 2,PS3,2013.0,Aug,13.0,undefined,505 Games  ,Overkill Software  ,,,0.24,0.15,,0.08,0.47,https://www.vgchartz.com/game/74801/payday-2/?region=All,Shooter,Shooter
5161,Silent Hill: Shattered Memories,Wii,2009.0,Dec,8.0,undefined,Konami  ,Climax Group  ,7.3,6.8,0.22,0.19,0.01,0.05,0.47,https://www.vgchartz.com/game/33214/silent-hill-shattered-memories/?region=All,Action,Action
5162,FlingSmash,Wii,2010.0,Nov,7.0,undefined,Nintendo  ,Artoon  ,3.8,,0.37,0.01,0.07,0.02,0.47,https://www.vgchartz.com/game/35103/flingsmash/?region=All,Action,Action
5163,Emergency Heroes,Wii,2008.0,May,27.0,undefined,Ubisoft  ,Ubisoft Barcelona / Ubisoft Reflections  ,,,0.14,0.27,,0.05,0.47,https://www.vgchartz.com/game/22932/emergency-heroes/?region=All,Racing,Racing
5164,Deadpool,PS4,2015.0,Nov,18.0,undefined,Activision  ,High Moon Studios  ,,,0.26,0.13,,0.08,0.47,https://www.vgchartz.com/game/85890/deadpool/?region=All,Action,Action
5165,Running with Rifles,PC,2015.0,Apr,2.0,undefined,Modulaatio Games  ,Modulaatio Games  ,,,,,,,,https://www.vgchartz.com/game/85330/running-with-rifles/?region=All,undefined,Shooter
5166,Active Life: Extreme Challenge,Wii,2009.0,Aug,11.0,undefined,Namco Bandai  ,High Horse Entertainment  ,,,0.14,0.27,,0.06,0.47,https://www.vgchartz.com/game/34101/active-life-extreme-challenge/?region=All,Sports,Sports
5167,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2017.0,Apr,25.0,undefined,Square Enix  ,Omega Force  ,,,0.05,0.09,0.3,0.03,0.47,https://www.vgchartz.com/game/85808/dragon-quest-heroes-ii-twin-kings-and-the-prophecys-end/?region=All,Action,Action
5168,MTV Music Generator,PS,1999.0,Nov,30.0,undefined,Codemasters  ,Jester Interactive  ,,,0.26,0.18,,0.03,0.47,https://www.vgchartz.com/game/30333/mtv-music-generator/?region=All,Misc,Misc
5169,Hamsterz Life,DS,2006.0,Nov,28.0,undefined,Ubisoft  ,Unknown  ,,,0.43,0.01,,0.04,0.47,https://www.vgchartz.com/game/943/hamsterz-life/?region=All,Action,Action
5170,"Warhammer 40,000: Dawn of War II",PC,2009.0,Feb,19.0,undefined,THQ  ,Relic  ,8.7,,,0.45,,0.01,0.47,https://www.vgchartz.com/game/20078/warhammer-40000-dawn-of-war-ii/?region=All,Strategy,Strategy
5171,Super Momotarou Dentetsu DX,SNES,1995.0,Dec,8.0,undefined,Hudson Soft  ,Hudson Soft  ,,,,,0.47,0.0,0.47,https://www.vgchartz.com/game/4443/super-momotarou-dentetsu-dx/?region=All,Misc,Misc
5172,World Soccer Winning Eleven 8: Liveware Evolution,PS2,2005.0,Mar,24.0,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,,,,,0.47,,0.47,https://www.vgchartz.com/game/21384/world-soccer-winning-eleven-8-liveware-evolution/?region=All,Sports,Sports
5173,TrackMania Turbo,PS4,2016.0,Mar,22.0,undefined,Ubisoft  ,Nadeo  ,,,0.04,0.35,,0.07,0.47,https://www.vgchartz.com/game/95355/trackmania-turbo/?region=All,Action,Action
5174,Madden NFL 17,X360,2016.0,Aug,23.0,undefined,EA Sports  ,EA Tiburon  ,,,0.37,0.05,,0.05,0.47,https://www.vgchartz.com/game/86433/madden-nfl-17/?region=All,Sports,Sports
5175,Cars: Race-O-Rama,PS2,2009.0,Oct,13.0,undefined,THQ  ,Rainbow Studios  ,,,0.27,0.03,,0.17,0.47,https://www.vgchartz.com/game/35205/cars-race-o-rama/?region=All,Racing,Racing
5176,Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009.0,Mar,24.0,undefined,Square Enix  ,Square Enix  ,7.7,,0.12,0.06,0.27,0.02,0.47,https://www.vgchartz.com/game/27307/final-fantasy-crystal-chronicles-echoes-of-time/?region=All,Role-Playing,Role-Playing
5177,Downhill Domination,PS2,2003.0,Jul,23.0,undefined,Sony Computer Entertainment  ,Incognito Inc.  ,,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/562/downhill-domination/?region=All,Racing,Racing
5178,Life Is Strange: Before the Storm,PC,2017.0,Aug,31.0,undefined,Square Enix  ,Deck Nine  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/220163/life-is-strange-before-the-storm/?region=All,undefined,Adventure
5179,Detective Pikachu,3DS,2018.0,Mar,23.0,undefined,Nintendo  ,Creatures Inc.  ,7.1,,0.15,0.17,0.12,0.03,0.47,https://www.vgchartz.com/game/86427/detective-pikachu/?region=All,undefined,Adventure
5180,Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Jun,27.0,undefined,Buena Vista  ,Amaze Entertainment  ,,,0.33,0.12,,0.01,0.47,https://www.vgchartz.com/game/7042/pirates-of-the-caribbean-dead-mans-chest/?region=All,Adventure,Adventure
5181,Knack 2,PS4,2017.0,Sep,5.0,undefined,Sony Interactive Entertainment  ,SIE Japan Studio  ,6.7,,0.14,0.25,0.01,0.07,0.47,https://www.vgchartz.com/game/182727/knack-2/?region=All,undefined,Platform
5182,Spider-Man: Friend or Foe,DS,2007.0,Oct,2.0,undefined,Activision  ,Artificial Mind and Movement  ,5.3,,0.43,0.0,,0.04,0.47,https://www.vgchartz.com/game/7585/spider-man-friend-or-foe/?region=All,Action,Action
5183,Spider-Man 3,DS,2007.0,May,4.0,undefined,Activision  ,Vicarious Visions  ,8.0,,0.41,0.02,,0.04,0.47,https://www.vgchartz.com/game/6125/spider-man-3/?region=All,Platform,Platform
5184,Just Dance 2014,PS4,2013.0,Nov,15.0,undefined,Ubisoft  ,Ubisoft Paris  ,7.5,,0.21,0.18,,0.08,0.47,https://www.vgchartz.com/game/73115/just-dance-2014/?region=All,Misc,Misc
5185,Inazuma Eleven Go: Chrono Stone - Wildfire / Thunderflash,3DS,2012.0,Dec,13.0,undefined,Level 5  ,Level 5  ,,,,0.01,0.46,0.0,0.47,https://www.vgchartz.com/game/71296/inazuma-eleven-go-chrono-stone-wildfire-thunderflash/?region=All,undefined,Role-Playing
5186,Deadpool,PS3,2013.0,Jun,25.0,undefined,Activision  ,High Moon Studios  ,,,0.23,0.16,,0.08,0.47,https://www.vgchartz.com/game/72020/deadpool/?region=All,Action,Action
5187,World Series of Poker,PS2,2005.0,Aug,31.0,undefined,Activision  ,Activision Value  ,,,0.39,0.01,,0.06,0.47,https://www.vgchartz.com/game/5997/world-series-of-poker/?region=All,Misc,Misc
5188,NHL 97,PS,1996.0,Oct,31.0,undefined,EA Sports  ,Visual Concepts  ,,,0.26,0.18,,0.03,0.47,https://www.vgchartz.com/game/1627/nhl-97/?region=All,Sports,Sports
5189,Kong: The 8th Wonder of the World,GBA,2005.0,Nov,21.0,undefined,Ubisoft  ,Ubisoft Casablanca  ,,,0.33,0.12,,0.01,0.47,https://www.vgchartz.com/game/25335/kong-the-8th-wonder-of-the-world/?region=All,Action,Action
5190,Two Worlds II,PS3,2011.0,Jan,25.0,undefined,SouthPeak Interactive  ,Reality Pump  ,6.5,,0.26,0.1,0.06,0.04,0.47,https://www.vgchartz.com/game/41127/two-worlds-ii/?region=All,Role-Playing,Role-Playing
5191,Sonic Mania,NS,2017.0,Aug,15.0,undefined,Sega  ,PagodaWest Games  ,8.8,,0.23,0.18,0.01,0.04,0.47,https://www.vgchartz.com/game/161485/sonic-mania/?region=All,undefined,Platform
5192,Godzilla: Save the Earth,PS2,2004.0,Nov,2.0,undefined,Atari  ,"Pipeworks Software, Inc.  ",,,0.23,0.18,,0.06,0.47,https://www.vgchartz.com/game/5159/godzilla-save-the-earth/?region=All,Fighting,Fighting
5193,Petz Sports,Wii,2008.0,Nov,4.0,undefined,Ubisoft  ,Ubisoft Montreal  ,5.0,,0.42,0.01,,0.04,0.47,https://www.vgchartz.com/game/28752/petz-sports/?region=All,Simulation,Simulation
5194,Dance Dance Revolution: Mario Mix,GC,2005.0,Oct,24.0,undefined,Nintendo  ,Konami  ,7.0,,0.36,0.09,,0.01,0.47,https://www.vgchartz.com/game/449/dance-dance-revolution-mario-mix/?region=All,Misc,Misc
5195,Farming Simulator 19,PS4,2018.0,Nov,20.0,undefined,Focus Home Interactive  ,Giants Software  ,,,0.13,0.26,,0.07,0.47,https://www.vgchartz.com/game/222230/farming-simulator-19/?region=All,undefined,Simulation
5196,Metal Gear Solid: The Twin Snakes,GC,2004.0,Mar,9.0,undefined,Konami  ,Silicon Knights  ,8.1,,0.3,0.08,0.07,0.01,0.47,https://www.vgchartz.com/game/1333/metal-gear-solid-the-twin-snakes/?region=All,Action,Action
5197,Tiger Woods PGA Tour 07,Wii,2007.0,Mar,13.0,undefined,EA Sports  ,EA Redwood Shores  ,7.1,,0.43,0.0,,0.04,0.47,https://www.vgchartz.com/game/6145/tiger-woods-pga-tour-07/?region=All,Sports,Sports
5198,FIFA Soccer 13,PSV,2012.0,Sep,25.0,undefined,EA Sports  ,EA Canada  ,,,,0.32,0.05,0.1,0.46,https://www.vgchartz.com/game/70892/fifa-soccer-13/?region=All,Action,Action
5199,Mat Hoffman's Pro BMX 2,PS2,2002.0,Aug,12.0,undefined,Activision  ,Rainbow Studios  ,8.1,,0.23,0.18,,0.06,0.46,https://www.vgchartz.com/game/5331/mat-hoffmans-pro-bmx-2/?region=All,Sports,Sports
5200,Metal Gear Solid: The Essential Collection,PS2,2008.0,Mar,18.0,undefined,Konami  ,Konami Computer Entertainment Japan  ,9.0,,0.23,0.18,,0.06,0.46,https://www.vgchartz.com/game/18279/metal-gear-solid-the-essential-collection/?region=All,Adventure,Adventure
5201,Rayman Legends,X360,2013.0,Sep,3.0,undefined,Ubisoft  ,Ubisoft Montpellier  ,,,0.19,0.24,,0.04,0.46,https://www.vgchartz.com/game/71492/rayman-legends/?region=All,Platform,Platform
5202,MX vs. ATV: Alive,PS3,2011.0,May,10.0,undefined,THQ  ,Rainbow Studios  ,6.9,,0.24,0.15,,0.07,0.46,https://www.vgchartz.com/game/50446/mx-vs-atv-alive/?region=All,Racing,Racing
5203,SimCity Creator,Wii,2008.0,Sep,22.0,undefined,Electronic Arts  ,The Sims Studio  ,,,0.36,0.03,0.04,0.04,0.46,https://www.vgchartz.com/game/22967/simcity-creator/?region=All,Simulation,Simulation
5204,Harry Potter and the Order of the Phoenix,Wii,2007.0,Jun,25.0,undefined,Electronic Arts  ,EA UK  ,,,0.38,0.05,,0.04,0.46,https://www.vgchartz.com/game/6816/harry-potter-and-the-order-of-the-phoenix/?region=All,Action,Action
5205,Iridion 3D,GBA,2001.0,May,29.0,undefined,Majesco  ,Shin'en GmbH  ,5.6,,0.33,0.12,,0.01,0.46,https://www.vgchartz.com/game/15012/iridion-3d/?region=All,Shooter,Shooter
5206,Syphon Filter: Logan's Shadow,PSP,2007.0,Oct,2.0,undefined,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.4,,0.25,0.12,,0.09,0.46,https://www.vgchartz.com/game/7590/syphon-filter-logans-shadow/?region=All,Shooter,Shooter
5207,FIFA Soccer 12,PC,2011.0,Sep,27.0,undefined,EA Sports  ,EA Canada  ,9.1,,0.04,0.33,,0.09,0.46,https://www.vgchartz.com/game/50888/fifa-soccer-12/?region=All,undefined,Sports
5208,Classic NES Series: Pac-Man,GBA,2004.0,Jun,2.0,undefined,Nintendo  ,Nintendo  ,5.7,,0.25,0.09,0.12,0.01,0.46,https://www.vgchartz.com/game/3247/classic-nes-series-pac-man/?region=All,Puzzle,Puzzle
5209,Imagine: Figure Skater (US sales),DS,2008.0,Mar,4.0,undefined,Ubisoft  ,Spike Co.  ,,,0.46,0.01,,,0.46,https://www.vgchartz.com/game/14566/imagine-figure-skater-us-sales/?region=All,Sports,Sports
5210,Destroy All Humans!,XB,2005.0,Jun,21.0,undefined,THQ  ,Pandemic Studios  ,,,0.34,0.11,,0.02,0.46,https://www.vgchartz.com/game/505/destroy-all-humans/?region=All,Shooter,Shooter
5211,Dragon Ball Z: Collectible Card Game,GBA,2002.0,May,29.0,undefined,Infogrames  ,Magellan Interactive  ,6.0,,0.33,0.12,,0.01,0.46,https://www.vgchartz.com/game/26792/dragon-ball-z-collectible-card-game/?region=All,Misc,Misc
5212,Circus Atari,2600,2078.0,Jan,1.0,undefined,Atari  ,Atari  ,,,0.43,0.03,,0.0,0.46,https://www.vgchartz.com/game/20205/circus-atari/?region=All,Action,Action
5213,Dissidia Final Fantasy NT,PS4,2018.0,Jan,30.0,undefined,Square Enix  ,Square Enix  ,,,0.19,0.06,0.16,0.05,0.46,https://www.vgchartz.com/game/181049/dissidia-final-fantasy-nt/?region=All,undefined,Fighting
5214,WWE 2K16,X360,2015.0,Oct,27.0,undefined,Take-Two Interactive  ,Yuke's  ,,,0.29,0.13,,0.04,0.46,https://www.vgchartz.com/game/85559/wwe-2k16/?region=All,Sports,Sports
5215,Disney Infinity 3.0,XOne,2015.0,Aug,30.0,undefined,Disney Interactive Studios  ,Avalanche Software  ,,,0.3,0.12,,0.04,0.46,https://www.vgchartz.com/game/85466/disney-infinity-30/?region=All,Action,Action
5216,Razor Freestyle Scooter,PS,2000.0,Dec,11.0,undefined,Crave Entertainment  ,Shaba Games  ,,,0.26,0.17,,0.03,0.46,https://www.vgchartz.com/game/1859/razor-freestyle-scooter/?region=All,Sports,Sports
5217,Brothers In Arms: D-Day,PSP,2006.0,Dec,5.0,undefined,Ubisoft  ,Gearbox Software  ,6.8,,0.23,0.14,,0.09,0.46,https://www.vgchartz.com/game/6805/brothers-in-arms-d-day/?region=All,Shooter,Shooter
5218,Disney's Kim Possible 3: Team Possible,GBA,2005.0,Aug,21.0,undefined,Disney Interactive Studios  ,Artificial Mind and Movement  ,9.0,,0.33,0.12,,0.01,0.46,https://www.vgchartz.com/game/12717/disneys-kim-possible-3-team-possible/?region=All,Platform,Platform
5219,Rygar: The Legendary Adventure,PS2,2002.0,Nov,25.0,undefined,Tecmo  ,Tecmo  ,,,0.2,0.15,0.06,0.05,0.46,https://www.vgchartz.com/game/4209/rygar-the-legendary-adventure/?region=All,Action,Action
5220,Super Batter Up,SNES,1992.0,Oct,1.0,undefined,Namco  ,Namco  ,,,,,0.46,,0.46,https://www.vgchartz.com/game/4417/super-batter-up/?region=All,Sports,Sports
5221,Kessen II,PS2,2001.0,Sep,26.0,undefined,KOEI  ,Koei  ,,,0.13,0.1,0.2,0.03,0.46,https://www.vgchartz.com/game/3584/kessen-ii/?region=All,Strategy,Strategy
5222,Tomb Raider: Legend,PSP,2006.0,Jun,21.0,undefined,Eidos Interactive  ,Buzz Monkey  ,7.2,,0.09,0.25,,0.12,0.46,https://www.vgchartz.com/game/5909/tomb-raider-legend/?region=All,Action,Action
5223,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993.0,Jul,30.0,undefined,Bandai  ,Bandai  ,,,,,0.46,0.0,0.46,https://www.vgchartz.com/game/3022/crayon-shin-chan-arashi-o-yobu-enji/?region=All,Platform,Platform
5224,Stuart Little 2,GBA,2002.0,Jul,12.0,undefined,Activision  ,Creations  ,,,0.33,0.12,,0.01,0.46,https://www.vgchartz.com/game/15121/stuart-little-2/?region=All,Platform,Platform
5225,Red Faction: Armageddon,PS3,2011.0,Jun,7.0,undefined,THQ  ,Volition Inc.  ,7.0,,0.2,0.15,0.03,0.07,0.46,https://www.vgchartz.com/game/44922/red-faction-armageddon/?region=All,Shooter,Shooter
5226,Nickelodeon Team Umizoomi,DS,2011.0,Nov,1.0,undefined,2K Play  ,Black Lantern Studios  ,,,0.42,,,0.04,0.46,https://www.vgchartz.com/game/63639/nickelodeon-team-umizoomi/?region=All,Action,Action
